Component 1 of 2:
2.1307750000000003 -7.088258 -1.9554159999999998
1.3283369999999997 -7.841684999999998 -1.5646620000000002
0.44748399999999905 -8.302377999999997 -0.95323
-0.4593319999999997 -8.409935 -0.227089
-1.337801 -8.147665999999997 0.49454800000000004
-2.136265 -7.540473 1.092204
-2.8120710000000004 -6.658294999999998 1.4569969999999999
-3.342968 -5.613987 1.509715
-3.7467029999999997 -4.543982000000001 1.2238679999999997
-4.092422 -3.5685529999999996 0.6405180000000001
-4.485825 -2.7441269999999984 -0.133838
-5.011423 -2.0410339999999993 -0.9495210000000001
-5.683521 -1.3620479999999995 -1.655529
-6.443042 -0.6030570000000003 -2.136091
-7.182959 0.2823000000000001 -2.322858
-7.788032 1.2699149999999995 -2.197552
-8.165276000000002 2.29197 -1.790372
-8.261176 3.26687 -1.165165
-9.171486837226686 4.677906727075331 -0.434888537210229
-7.570534000000001 4.799952 0.40209199999999995
-6.829821999999999 5.264353999999999 1.168236
-5.886182999999999 5.494832999999999 1.808013
-4.806376 5.493773 2.243274
-3.670936 5.288196 2.408583
-2.5662270000000005 4.936649999999999 2.265792
-1.564571 4.527616 1.816226
-0.6966990000000001 4.167327 1.107569
0.06573600000000017 3.9527429999999995 0.22910000000000003
0.7998250000000006 3.939232 -0.7023529999999998
1.5966990000000003 4.118317 -1.559628
2.522058999999999 4.418734 -2.225898
3.584117 4.734782 -2.615063
4.730948000000001 4.960757 -2.685796
5.873276 5.0171850000000004 -2.444985
6.91414 4.859028999999999 -1.940581
7.7685010000000005 4.474367 -1.24623
8.37331 3.876976 -0.44856099999999993
8.687768 3.099176 0.35996999999999996
8.693596 2.188917 1.087171
8.399537 1.208983999999999 1.644294
7.844798000000001 0.23117099999999965 1.9534539999999998
7.105410999999999 -0.6722009999999999 1.9624609999999998
6.285753 -1.451855 1.658864
5.498415999999998 -2.110441999999999 1.080813
4.824464 -2.7186949999999994 0.3141389999999999
4.284561 -3.3854939999999996 -0.5166450000000001
3.830226 -4.190051 -1.268218
3.3684730000000003 -5.1347499999999995 -1.808122
2.8145290000000003 -6.142764 -2.047078

Component 2 of 2:
-7.931082 -4.653875 0.113428
-8.098491 -3.86297 0.969885
-7.957807 -2.932893 1.676834
-7.538276 -1.937517 2.143259
-6.903686 -0.959537 2.30134
-6.150851 -0.072069 2.121325
-5.394234 0.685304 1.623889
-4.735188 1.333257 0.881391
-4.22439 1.95398 0.004512
-3.843434 2.650592 -0.878922
-3.518197 3.489905 -1.643607
-3.157915 4.469902 -2.181383
-2.696533 5.518476 -2.419386
-2.108837 6.523432 -2.333412
-1.403653 7.370309 -1.950691
-0.611739 7.966072 -1.336523
0.227322 8.251222 -0.57915
1.071173 8.197268 0.223858
1.875945 7.805723 0.971146
2.599282 7.108859 1.56464
3.20387 6.173992 1.916098
3.667269 5.101467 1.962488
3.996288 4.011293 1.682129
4.23782 3.012387 1.105779
4.477588 2.162737 0.314369
4.808372 1.445703 -0.577133
5.286898 0.779598 -1.437624
5.904092 0.059034 -2.14306
6.58835 -0.785069 -2.593097
7.234538 -1.754477 -2.728487
7.739033 -2.794731 -2.538891
8.021914 -3.8249 -2.059356
8.037293 -4.762288 -1.356945
7.769792 -5.534536 -0.517128
7.230756 -6.086683 0.36555
6.454726 -6.383934 1.193517
5.495907 -6.413684 1.870716
4.427668 -6.192826 2.307643
3.335981 -5.772035 2.434964
2.307073 -5.238293 2.217635
1.403973 -4.705812 1.670279
0.639036 -4.293342 0.860717
-0.03791 -4.093661 -0.100119
-0.721916 -4.144086 -1.076838
-1.508031 -4.415368 -1.929765
-2.445924 -4.820528 -2.534605
-3.518701 -5.241823 -2.807905
-4.652997 -5.564539 -2.722688
-5.75023 -5.700937 -2.307191
-6.712578 -5.599836 -1.631253
-7.458606 -5.245857 -0.789419
