Component 1 of 2:
-6.572083 -4.087976000000001 -0.10742300000000002
-6.195504000000001 -5.038439000000001 0.45771
-5.666967999999999 -5.913320999999999 1.02523
-4.983558 -6.692468000000002 1.570739
-4.142089999999999 -7.350683999999998 2.0576390000000004
-3.147870000000001 -7.858005000000002 2.4347480000000004
-2.0279469999999993 -8.177830999999998 2.641335
-0.8438460000000011 -8.274363000000001 2.615877
0.3018010000000001 -8.123731 2.3130230000000003
1.272154000000001 -7.727793000000001 1.7232260000000001
1.922149999999999 -7.128715000000001 0.8891850000000001
2.14624 -6.410299 -0.09442800000000001
1.920293 -5.668545000000001 -1.0950130000000002
1.2679110000000002 -4.943499000000002 -1.9046570000000003
0.30710499999999985 -4.217127 -2.263732
-0.6857890000000003 -3.489959000000001 -2.0364590000000002
-1.4020840000000003 -2.7816200000000006 -1.2923190000000002
-1.6410260000000005 -2.0995360000000005 -0.264419
-1.3583270000000003 -1.4158600000000003 0.751548
-0.6446840000000001 -0.6945260000000002 1.4803070000000003
0.31797799999999976 0.03449799999999957 1.7404640000000002
1.329967 0.6802500000000006 1.4978100000000005
2.24065 1.1995040000000006 0.8658470000000001
3.0251 1.6877299999999995 0.056469
3.7408650000000003 2.319162000000001 -0.7062350000000001
4.380253 3.1876800000000003 -1.256783
4.852037000000001 4.264376000000001 -1.5126970000000002
5.056768000000001 5.443703 -1.4623100000000002
4.9347780000000006 6.590677 -1.1485830000000001
4.47811 7.575615000000001 -0.650544
4.350192657563309 9.412231421285062 -0.9208623901489424
4.941216781316062 10.467252611136926 -0.06641928218126014
4.350493620397018 9.412768661905469 0.7888946944464256
2.743197 8.676975000000002 0.5017330000000001
1.6333510000000002 8.698190000000002 0.9507100000000003
0.5022900000000002 8.377568 1.1928340000000002
-0.5449699999999994 7.784325000000002 1.1628670000000003
-1.4362939999999997 7.033024000000001 0.8340240000000001
-2.1687659999999997 6.257060000000001 0.23521100000000006
-2.8312260000000005 5.545804 -0.531471
-3.5318739999999997 4.872206000000001 -1.2978880000000002
-4.285827 4.1270050000000005 -1.9017400000000002
-5.026254 3.250797 -2.26055
-5.679698 2.2629409999999996 -2.367954
-6.202134 1.2093170000000004 -2.262937
-6.576856 0.12758200000000053 -1.9977410000000002
-6.800947000000002 -0.9578660000000008 -1.6190410000000002
-6.874671 -2.031911 -1.162373
-6.798295 -3.0802309999999995 -0.6524010000000001

Component 2 of 2:
4.336873000000002 -8.032371000000001 -2.7459500000000014
3.2659740000000013 -8.498782000000002 -2.9321340000000014
2.0994009999999985 -8.711603 -2.912293000000002
0.9417979999999995 -8.624355 -2.6527220000000007
-0.06386899999999862 -8.221001000000001 -2.149889000000001
-0.7599529999999999 -7.535788999999999 -1.4464660000000003
-1.0265899999999997 -6.6630340000000015 -0.63242
-0.8325239999999998 -5.721241000000001 0.1661330000000001
-0.22613400000000006 -4.775642000000001 0.7355580000000004
0.5985120000000004 -3.8322190000000007 0.8141090000000004
1.2810059999999996 -2.894230999999999 0.34280500000000025
1.5182889999999998 -1.9646689999999993 -0.45656400000000014
1.229907 -1.03402 -1.2287530000000002
0.5335509999999994 -0.11587399999999931 -1.6620050000000004
-0.368015 0.69926 -1.6071010000000003
-1.2826279999999999 1.30728 -1.1010060000000002
-2.1094480000000004 1.7100900000000006 -0.31468399999999996
-2.8889760000000004 2.054191 0.5412200000000004
-3.6984009999999996 2.528757 1.2848690000000007
-4.523591000000001 3.2272869999999996 1.7784610000000012
-5.2686 4.132387 1.943173000000001
-5.8228040000000005 5.1603410000000025 1.7654150000000015
-6.103847000000002 6.202701000000001 1.287859000000001
-6.069871000000001 7.153463 0.5890570000000007
-5.718975000000002 7.924021 -0.23558999999999974
-5.840570383483696 9.466884132213567 -1.1762743593604843
-4.211563000000001 8.683707000000002 -1.8549840000000004
-3.1874140000000004 8.619290000000001 -2.4545790000000007
-2.100479 8.274102 -2.8003110000000015
-1.0491500000000005 7.704948999999999 -2.8307520000000004
-0.12257800000000119 7.006690000000001 -2.518180000000001
0.6281379999999994 6.3013650000000005 -1.8810770000000003
1.2263739999999999 5.70775 -0.9911980000000001
1.7895469999999998 5.2804780000000004 0.02833000000000019
2.462256 4.950239 1.018504000000001
3.297503 4.557213 1.8290160000000009
4.225706000000001 3.987516999999999 2.3636500000000016
5.130262000000001 3.2302769999999996 2.5922360000000015
5.915497 2.3349620000000004 2.5427680000000006
6.533574000000001 1.3594660000000003 2.2769460000000006
6.974437000000001 0.3470050000000006 1.8640790000000005
7.249772 -0.6790470000000002 1.3628760000000006
7.376703 -1.7075450000000005 0.8154680000000005
7.367734 -2.7311499999999986 0.24821800000000005
7.229659000000001 -3.742252000000001 -0.32392500000000013
6.960575 -4.730252 -0.8898160000000003
6.5520570000000005 -5.680742000000001 -1.4388560000000006
5.9877970000000005 -6.571980000000001 -1.9528330000000007
5.251214000000001 -7.371077 -2.4026650000000007
