Component 1 of 2:
-11.853021 2.773509 -0.976132
-12.132446 1.883780 -0.310244
-12.158736 0.931707 0.324096
-11.885696 -0.024874 0.886702
-11.289289 -0.889815 1.334383
-10.406696 -1.550820 1.628831
-9.341200 -1.939537 1.759905
-8.204721 -2.087512 1.758778
-7.050590 -2.124693 1.699438
-5.878056 -2.229853 1.683289
-4.714536 -2.557351 1.804223
-3.638900 -3.175166 2.037077
-2.717623 -4.040107 2.126838
-1.897000 -4.909555 1.795584
-1.097033 -5.453758 1.047822
-0.313215 -5.475541 0.117531
0.431167 -4.962510 -0.691825
1.113205 -4.049121 -1.109836
1.738156 -3.001652 -0.997915
2.373247 -2.101032 -0.428174
3.068429 -1.497113 0.400337
3.809432 -1.204168 1.318609
4.593249 -1.175249 2.215098
5.463072 -1.310079 2.994033
6.460966 -1.475706 3.574290
7.576413 -1.551947 3.893150
8.734299 -1.456176 3.915309
9.824583 -1.154592 3.644522
10.742104 -0.661467 3.121351
11.411747 -0.023747 2.406639
11.793328 0.698852 1.566110
11.877831 1.445113 0.662486
11.679905 2.163581 -0.248651
11.232600 2.815948 -1.121103
10.581735 3.379681 -1.924450
9.776885 3.845389 -2.644420
8.858989 4.211571 -3.279136
7.857340 4.477851 -3.829724
6.790342 4.638220 -4.290174
5.671139 4.682913 -4.642084
4.518135 4.601039 -4.854658
3.360999 4.387714 -4.893717
2.241797 4.052329 -4.729968
1.207098 3.623802 -4.349890
0.294084 3.147578 -3.759116
-0.481096 2.680742 -2.981683
-1.122947 2.273999 -2.052895
-1.648371 1.948378 -1.016318
-2.082532 1.674211 0.082228
-2.462610 1.379763 1.197299
-2.830295 0.983911 2.284954
-3.217884 0.421681 3.289607
-3.640778 -0.345612 4.134643
-4.097097 -1.316839 4.721285
-4.560927 -2.432286 4.946628
-4.983445 -3.574399 4.738937
-5.298550 -4.584310 4.091828
-5.436384 -5.297145 3.081165
-5.338736 -5.585959 1.872201
-4.981943 -5.414323 0.685020
-4.388165 -4.857726 -0.270058
-3.606601 -4.054003 -0.818017
-2.705229 -3.201832 -0.824026
-1.779821 -2.554722 -0.297850
-0.895351 -2.298583 0.562959
-0.030034 -2.490875 1.462453
0.881477 -3.060617 2.099797
1.863596 -3.789977 2.266175
2.858109 -4.409294 1.913514
3.743331 -4.718014 1.139837
4.399454 -4.645904 0.125043
4.786668 -4.236907 -0.944584
4.953047 -3.551113 -1.916939
4.951544 -2.618570 -2.651556
4.805823 -1.511010 -3.015109
4.548932 -0.374531 -2.941122
4.228569 0.647399 -2.483300
3.874030 1.511213 -1.785113
3.474046 2.255971 -0.985897
2.993315 2.932751 -0.182174
2.383387 3.598639 0.526904
1.607081 4.291192 1.002753
0.697072 4.974732 1.103782
-0.236599 5.555741 0.790555
-1.101915 5.976381 0.167858
-1.906389 6.251299 -0.605068
-2.717999 6.410917 -1.402406
-3.595333 6.466502 -2.138526
-4.565434 6.424062 -2.745449
-5.620414 6.289608 -3.169469
-6.725345 6.069147 -3.379414
-7.831403 5.762681 -3.369649
-8.888261 5.365327 -3.155949
-9.851601 4.871075 -2.768734
-10.685370 4.274292 -2.247441
-11.360647 3.573851 -1.635260
Component 2 of 2:
-7.490728 -5.744844 -3.511030
-7.721735 -4.620154 -3.658836
-7.810483 -3.465773 -3.643827
-7.780792 -2.323790 -3.446753
-7.665615 -1.234665 -3.061416
-7.504106 -0.226783 -2.500539
-7.336397 0.692350 -1.797730
-7.192508 1.546226 -1.004868
-7.077657 2.383137 -0.186229
-6.964111 3.252675 0.592929
-6.803907 4.185185 1.276487
-6.551692 5.182299 1.816808
-6.178753 6.217262 2.178327
-5.671713 7.242436 2.346688
-5.028940 8.201375 2.331353
-4.255981 9.041548 2.163645
-3.362950 9.717928 1.891853
-2.365510 10.199193 1.575687
-1.286173 10.466090 1.281055
-0.158220 10.516337 1.070604
0.975931 10.361680 0.992949
2.068972 10.025611 1.067015
3.082400 9.534559 1.277140
3.995007 8.910383 1.576992
4.802226 8.163853 1.900010
5.507971 7.301819 2.172128
6.114854 6.338638 2.320586
6.619284 5.305307 2.289915
7.020283 4.249136 2.056625
7.332207 3.212216 1.640290
7.592253 2.208903 1.094749
7.854909 1.222230 0.493413
8.161613 0.227073 -0.089650
8.501271 -0.793207 -0.599953
8.803734 -1.855577 -1.018572
8.977315 -2.969173 -1.347136
8.952191 -4.114092 -1.586953
8.696061 -5.244329 -1.732474
8.215449 -6.306047 -1.781090
7.541027 -7.255197 -1.737042
6.715863 -8.066658 -1.613381
5.783026 -8.735207 -1.430991
4.775471 -9.269981 -1.215972
3.716690 -9.687294 -0.997690
2.619408 -10.001829 -0.806163
1.492108 -10.221416 -0.671083
0.343926 -10.344750 -0.619204
-0.809803 -10.365632 -0.670756
-1.949176 -10.273621 -0.836833
-3.048742 -10.058602 -1.116130
-4.083378 -9.707850 -1.491352
-5.028614 -9.208967 -1.932484
-5.860630 -8.553795 -2.398413
-6.557892 -7.744619 -2.844439
-7.103759 -6.798404 -3.228145
